TILENAME,PATH,RA_CENT,DEC_CENT
DES0953-0041,DEC_Taiga/multiepoch/delve/r5918/DES0953-0041/p01/coadd,148.458989,-0.697259
DES1044-1250,DEC_Taiga/multiepoch/delve/r5918/DES1044-1250/p01/coadd,161.01201,-12.83337
DES0748+2000,DEC_Taiga/multiepoch/delve/r5918/DES0748+2000/p01/coadd,117.088619,20.005519
DES0755+1709,DEC_Taiga/multiepoch/delve/r5918/DES0755+1709/p01/coadd,118.960596,17.149963
DES0956-0416,DEC_Taiga/multiepoch/delve/r5918/DES0956-0416/p01/coadd,149.090465,-4.266704
DES0722+1209,DEC_Taiga/multiepoch/delve/r5918/DES0722+1209/p03/coadd,110.70813,12.152741
DES1146+2500,DEC_Taiga/multiepoch/delve/r5918/DES1146+2500/p02/coadd,176.518779,25.002741
DES1000-1541,DEC_Taiga/multiepoch/delve/r5918/DES1000-1541/p01/coadd,150.060168,-15.688926
DES1105+2417,DEC_Taiga/multiepoch/delve/r5918/DES1105+2417/p01/coadd,166.412647,24.288852
DES0848-1124,DEC_Taiga/multiepoch/delve/r5918/DES0848-1124/p01/coadd,132.024728,-11.405593
DES1134-1458,DEC_Taiga/multiepoch/delve/r5918/DES1134-1458/p01/coadd,173.64508,-14.975037
DES0837+1417,DEC_Taiga/multiepoch/delve/r5918/DES0837+1417/p01/coadd,129.378945,14.294407
DES0717+1917,DEC_Taiga/multiepoch/delve/r5918/DES0717+1917/p01/coadd,109.384355,19.29163
DES0654+2543,DEC_Taiga/multiepoch/delve/r5918/DES0654+2543/p01/coadd,103.584755,25.71663
DES0906+1500,DEC_Taiga/multiepoch/delve/r5918/DES0906+1500/p01/coadd,136.73033,15.008296
DES0729+1751,DEC_Taiga/multiepoch/delve/r5918/DES0729+1751/p01/coadd,112.263286,17.863852
DES1022+0418,DEC_Taiga/multiepoch/delve/r5918/DES1022+0418/p01/coadd,155.543802,4.299963
DES0834+0209,DEC_Taiga/multiepoch/delve/r5918/DES0834+0209/p01/coadd,128.604352,2.158296
DES0820+2708,DEC_Taiga/multiepoch/delve/r5918/DES0820+2708/p02/coadd,125.189355,27.144407
DES0959-0041,DEC_Taiga/multiepoch/delve/r5918/DES0959-0041/p01/coadd,149.886872,-0.697259
DES1119+1417,DEC_Taiga/multiepoch/delve/r5918/DES1119+1417/p01/coadd,169.897295,14.294407
DES0849+1543,DEC_Taiga/multiepoch/delve/r5918/DES0849+1543/p01/coadd,132.299363,15.722185
DES0920+0709,DEC_Taiga/multiepoch/delve/r6101/DES0920+0709/p01/coadd,140.201211,7.155519
DES0938-1832,DEC_Taiga/multiepoch/delve/r5918/DES0938-1832/p01/coadd,144.66077,-18.544481
DES0916-2206,DEC_Taiga/multiepoch/delve/r5918/DES0916-2206/p01/coadd,139.237171,-22.113926
DES1122-2041,DEC_Taiga/multiepoch/delve/r5918/DES1122-2041/p01/coadd,170.633592,-20.686148
DES0845+2543,DEC_Taiga/multiepoch/delve/r5918/DES0845+2543/p01/coadd,131.317801,25.71663
DES0941-1832,DEC_Taiga/multiepoch/delve/r5918/DES0941-1832/p01/coadd,145.413756,-18.544481
DES0924-1415,DEC_Taiga/multiepoch/delve/r5918/DES0924-1415/p01/coadd,141.132619,-14.261148
DES0835-0333,DEC_Taiga/multiepoch/delve/r5918/DES0835-0333/p01/coadd,128.863831,-3.552815
DES0957-2206,DEC_Taiga/multiepoch/delve/r5918/DES0957-2206/p01/coadd,149.254638,-22.113926
DES1123-0458,DEC_Taiga/multiepoch/delve/r5918/DES1123-0458/p01/coadd,170.824307,-4.980593
DES0857-0707,DEC_Taiga/multiepoch/delve/r5918/DES0857-0707/p01/coadd,134.429281,-7.122259
DES0909-0541,DEC_Taiga/multiepoch/delve/r5918/DES0909-0541/p01/coadd,137.403108,-5.694481
DES0808+0126,DEC_Taiga/multiepoch/delve/r5918/DES0808+0126/p02/coadd,122.093621,1.444407
DES0801+0418,DEC_Taiga/multiepoch/delve/r5918/DES0801+0418/p01/coadd,120.464503,4.299963
DES0821-1124,DEC_Taiga/multiepoch/delve/r5918/DES0821-1124/p02/coadd,125.470292,-11.405593
DES0918-1541,DEC_Taiga/multiepoch/delve/r5918/DES0918-1541/p01/coadd,139.678963,-15.688926
DES1139+2625,DEC_Taiga/multiepoch/delve/r5918/DES1139+2625/p01/coadd,174.893287,26.430519
DES0912-1915,DEC_Taiga/multiepoch/delve/r5918/DES0912-1915/p01/coadd,138.080614,-19.25837
DES0910-2206,DEC_Taiga/multiepoch/delve/r5918/DES0910-2206/p02/coadd,137.696022,-22.113926
DES0941+0335,DEC_Taiga/multiepoch/delve/r5918/DES0941+0335/p01/coadd,145.323251,3.586074
DES0911+0043,DEC_Taiga/multiepoch/delve/r5918/DES0911+0043/p01/coadd,137.751477,0.730519
DES0918-0333,DEC_Taiga/multiepoch/delve/r5918/DES0918-0333/p01/coadd,139.592784,-3.552815
DES0938-2206,DEC_Taiga/multiepoch/delve/r5918/DES0938-2206/p01/coadd,144.631192,-22.113926
DES0804+1126,DEC_Taiga/multiepoch/delve/r5918/DES0804+1126/p01/coadd,121.124894,11.438852
DES0836+2334,DEC_Taiga/multiepoch/delve/r5918/DES0836+2334/p01/coadd,129.196929,23.574963
DES1038+2625,DEC_Taiga/multiepoch/delve/r5918/DES1038+2625/p01/coadd,159.746135,26.430519
DES0717+2000,DEC_Taiga/multiepoch/delve/r5918/DES0717+2000/p01/coadd,109.491304,20.005519
DES0858-1250,DEC_Taiga/multiepoch/delve/r5918/DES0858-1250/p01/coadd,134.653584,-12.83337
DES0718+2500,DEC_Taiga/multiepoch/delve/r5918/DES0718+2500/p01/coadd,109.56368,25.002741
DES1156+2334,DEC_Taiga/multiepoch/delve/r5918/DES1156+2334/p01/coadd,179.046387,23.574963
DES0804+0418,DEC_Taiga/multiepoch/delve/r5918/DES0804+0418/p01/coadd,121.180407,4.299963
DES1037-0750,DEC_Taiga/multiepoch/delve/r5918/DES1037-0750/p01/coadd,159.289519,-7.836148
DES1049-1250,DEC_Taiga/multiepoch/delve/r5918/DES1049-1250/p01/coadd,162.476367,-12.83337
DES1005-0207,DEC_Taiga/multiepoch/delve/r5918/DES1005-0207/p01/coadd,151.45987,-2.125037
DES0850+2043,DEC_Taiga/multiepoch/delve/r5918/DES0850+2043/p01/coadd,132.527152,20.719407
DES1130+2543,DEC_Taiga/multiepoch/delve/r5918/DES1130+2543/p01/coadd,172.521184,25.71663
DES0852+1417,DEC_Taiga/multiepoch/delve/r5918/DES0852+1417/p02/coadd,133.062431,14.294407
DES0948-1332,DEC_Taiga/multiepoch/delve/r5918/DES0948-1332/p01/coadd,147.045072,-13.547259
DES0828+1709,DEC_Taiga/multiepoch/delve/r5918/DES0828+1709/p01/coadd,127.178787,17.149963
DES0834+2043,DEC_Taiga/multiepoch/delve/r5918/DES0834+2043/p01/coadd,128.710887,20.719407
DES0843-0833,DEC_Taiga/multiepoch/delve/r5918/DES0843-0833/p01/coadd,130.851682,-8.550037
DES0718+2334,DEC_Taiga/multiepoch/delve/r5918/DES0718+2334/p01/coadd,109.724485,23.574963
DES1009+0252,DEC_Taiga/multiepoch/delve/r5918/DES1009+0252/p01/coadd,152.309264,2.872185
DES1030+0543,DEC_Taiga/multiepoch/delve/r5918/DES1030+0543/p01/coadd,157.505237,5.727741
DES0931+0917,DEC_Taiga/multiepoch/delve/r5918/DES0931+0917/p01/coadd,142.868419,9.297185
DES0912+2417,DEC_Taiga/multiepoch/delve/r5918/DES0912+2417/p01/coadd,138.216841,24.288852
DES0842+2751,DEC_Taiga/multiepoch/delve/r5918/DES0842+2751/p01/coadd,130.594553,27.858296
DES0951-0624,DEC_Taiga/multiepoch/delve/r5918/DES0951-0624/p01/coadd,147.754357,-6.40837
DES1149+0252,DEC_Taiga/multiepoch/delve/r5918/DES1149+0252/p01/coadd,177.326803,2.872185
DES1119+1126,DEC_Taiga/multiepoch/delve/r5918/DES1119+1126/p01/coadd,169.924771,11.438852
DES1149+0752,DEC_Taiga/multiepoch/delve/r5918/DES1149+0752/p01/coadd,177.326016,7.869407
DES0959-0124,DEC_Taiga/multiepoch/delve/r5918/DES0959-0124/p01/coadd,149.940731,-1.411148
DES0856-0624,DEC_Taiga/multiepoch/delve/r5918/DES0856-0624/p02/coadd,134.105184,-6.40837
DES1140+1000,DEC_Taiga/multiepoch/delve/r5918/DES1140+1000/p01/coadd,175.248678,10.011074
DES1131-0207,DEC_Taiga/multiepoch/delve/r5918/DES1131-0207/p01/coadd,172.891275,-2.125037
DES0847+1751,DEC_Taiga/multiepoch/delve/r5918/DES0847+1751/p01/coadd,131.764595,17.863852
DES0919+0626,DEC_Taiga/multiepoch/delve/r5918/DES0919+0626/p01/coadd,139.866935,6.44163
DES1052+0252,DEC_Taiga/multiepoch/delve/r5918/DES1052+0252/p02/coadd,163.031066,2.872185
DES1049-1332,DEC_Taiga/multiepoch/delve/r5918/DES1049-1332/p01/coadd,162.465786,-13.547259
DES0936-0124,DEC_Taiga/multiepoch/delve/r5918/DES0936-0124/p01/coadd,144.227888,-1.411148
DES1131+1417,DEC_Taiga/multiepoch/delve/r6101/DES1131+1417/p02/coadd,172.844084,14.294407
DES0720+2834,DEC_Taiga/multiepoch/delve/r5918/DES0720+2834/p02/coadd,110.092751,28.572185
DES0927+1334,DEC_Taiga/multiepoch/delve/r5918/DES0927+1334/p01/coadd,141.936684,13.580519
DES0753+2751,DEC_Taiga/multiepoch/delve/r5918/DES0753+2751/p01/coadd,118.482501,27.858296
DES0927+1000,DEC_Taiga/multiepoch/delve/r5918/DES0927+1000/p01/coadd,141.902056,10.011074
DES1008-0624,DEC_Taiga/multiepoch/delve/r5918/DES1008-0624/p01/coadd,152.064622,-6.40837
DES1029+2251,DEC_Taiga/multiepoch/delve/r5918/DES1029+2251/p01/coadd,157.495444,22.861074
DES1032+2334,DEC_Taiga/multiepoch/delve/r5918/DES1032+2334/p01/coadd,158.016147,23.574963
DES1111-0750,DEC_Taiga/multiepoch/delve/r5918/DES1111-0750/p01/coadd,167.936934,-7.836148
DES0842+1917,DEC_Taiga/multiepoch/delve/r5918/DES0842+1917/p02/coadd,130.562412,19.29163
DES0754-0250,DEC_Taiga/multiepoch/delve/r5918/DES0754-0250/p01/coadd,118.708371,-2.838926
DES0759-0041,DEC_Taiga/multiepoch/delve/r5918/DES0759-0041/p01/coadd,119.901319,-0.697259
DES0954-0458,DEC_Taiga/multiepoch/delve/r5918/DES0954-0458/p01/coadd,148.609874,-4.980593
DES0803-0333,DEC_Taiga/multiepoch/delve/r5918/DES0803-0333/p01/coadd,120.995932,-3.552815
DES0945-0750,DEC_Taiga/multiepoch/delve/r5918/DES0945-0750/p01/coadd,146.318396,-7.836148
DES1032+2834,DEC_Taiga/multiepoch/delve/r5918/DES1032+2834/p01/coadd,158.053042,28.572185
DES0743+1209,DEC_Taiga/multiepoch/delve/r5918/DES0743+1209/p02/coadd,115.819908,12.152741
DES1133+1834,DEC_Taiga/multiepoch/delve/r5918/DES1133+1834/p01/coadd,173.324697,18.577741
DES0921+2708,DEC_Taiga/multiepoch/delve/r5918/DES0921+2708/p01/coadd,140.432092,27.144407
DES1006+2917,DEC_Taiga/multiepoch/delve/r5918/DES1006+2917/p01/coadd,151.547573,29.286074
DES0828+1543,DEC_Taiga/multiepoch/delve/r5918/DES0828+1543/p01/coadd,127.107911,15.722185
DES1029-1207,DEC_Taiga/multiepoch/delve/r5918/DES1029-1207/p01/coadd,157.414062,-12.119481
DES1134-2249,DEC_Taiga/multiepoch/delve/r5918/DES1134-2249/p01/coadd,173.701692,-22.827815
DES0728+2126,DEC_Taiga/multiepoch/delve/r5918/DES0728+2126/p01/coadd,112.100269,21.433296
DES0827+2000,DEC_Taiga/multiepoch/delve/r5918/DES0827+2000/p01/coadd,126.965128,20.005519
DES1031-0458,DEC_Taiga/multiepoch/delve/r5918/DES1031-0458/p01/coadd,157.925604,-4.980593
DES1014-1415,DEC_Taiga/multiepoch/delve/r5918/DES1014-1415/p01/coadd,153.654619,-14.261148
DES0940-1207,DEC_Taiga/multiepoch/delve/r5918/DES0940-1207/p01/coadd,145.001295,-12.119481
DES0850+1209,DEC_Taiga/multiepoch/delve/r5918/DES0850+1209/p01/coadd,132.615752,12.152741
DES1048-0458,DEC_Taiga/multiepoch/delve/r5918/DES1048-0458/p01/coadd,162.225172,-4.980593
DES0958-0707,DEC_Taiga/multiepoch/delve/r5918/DES0958-0707/p01/coadd,149.537524,-7.122259
DES1019-0124,DEC_Taiga/multiepoch/delve/r5918/DES1019-0124/p01/coadd,154.939469,-1.411148
DES0734+0500,DEC_Taiga/multiepoch/delve/r5918/DES0734+0500/p01/coadd,113.506837,5.013852
DES1046+0500,DEC_Taiga/multiepoch/delve/r5918/DES1046+0500/p01/coadd,161.521117,5.013852
DES0937-2415,DEC_Taiga/multiepoch/delve/r5918/DES0937-2415/p01/coadd,144.422381,-24.255593
DES1107+2834,DEC_Taiga/multiepoch/delve/r5918/DES1107+2834/p01/coadd,166.994791,28.572185
DES0801+2043,DEC_Taiga/multiepoch/delve/r6101/DES0801+2043/p01/coadd,120.315103,20.719407
DES1125+1334,DEC_Taiga/multiepoch/delve/r5918/DES1125+1334/p01/coadd,171.313596,13.580519
DES1055+0335,DEC_Taiga/multiepoch/delve/r5918/DES1055+0335/p01/coadd,163.920777,3.586074
DES1149-1041,DEC_Taiga/multiepoch/delve/r5918/DES1149-1041/p01/coadd,177.266934,-10.691704
DES0936-0958,DEC_Taiga/multiepoch/delve/r5918/DES0936-0958/p02/coadd,144.053351,-9.977815
DES1026+2000,DEC_Taiga/multiepoch/delve/r5918/DES1026+2000/p01/coadd,156.594657,20.005519
DES0853+1751,DEC_Taiga/multiepoch/delve/r5918/DES0853+1751/p02/coadd,133.264696,17.863852
DES0915+1917,DEC_Taiga/multiepoch/delve/r5918/DES0915+1917/p01/coadd,138.882364,19.29163
DES1053-1832,DEC_Taiga/multiepoch/delve/r5918/DES1053-1832/p01/coadd,163.48542,-18.544481
DES0744+1417,DEC_Taiga/multiepoch/delve/r5918/DES0744+1417/p01/coadd,116.118394,14.294407
DES0752+2126,DEC_Taiga/multiepoch/delve/r5918/DES0752+2126/p01/coadd,118.235685,21.433296
DES0955-0333,DEC_Taiga/multiepoch/delve/r6101/DES0955-0333/p01/coadd,148.89121,-3.552815
DES1041+1543,DEC_Taiga/multiepoch/delve/r5918/DES1041+1543/p01/coadd,160.481528,15.722185
DES0855+1417,DEC_Taiga/multiepoch/delve/r5918/DES0855+1417/p02/coadd,133.799129,14.294407
DES1003+0209,DEC_Taiga/multiepoch/delve/r5918/DES1003+0209/p01/coadd,150.750619,2.158296
DES0749+0543,DEC_Taiga/multiepoch/delve/r5918/DES0749+0543/p01/coadd,117.326861,5.727741
DES1119-1458,DEC_Taiga/multiepoch/delve/r5918/DES1119-1458/p01/coadd,169.950151,-14.975037
DES1154+1334,DEC_Taiga/multiepoch/delve/r5918/DES1154+1334/p01/coadd,178.657824,13.580519
DES0849-2332,DEC_Taiga/multiepoch/delve/r5918/DES0849-2332/p01/coadd,132.257402,-23.541704
DES0954+2543,DEC_Taiga/multiepoch/delve/r5918/DES0954+2543/p01/coadd,148.750001,25.71663
DES0833-2206,DEC_Taiga/multiepoch/delve/r5918/DES0833-2206/p01/coadd,128.44913,-22.113926
DES0914+1834,DEC_Taiga/multiepoch/delve/r5918/DES0914+1834/p01/coadd,138.680574,18.577741
DES1006+2043,DEC_Taiga/multiepoch/delve/r5918/DES1006+2043/p01/coadd,151.608478,20.719407
DES0730+2000,DEC_Taiga/multiepoch/delve/r5918/DES0730+2000/p01/coadd,112.53023,20.005519
DES1038+2834,DEC_Taiga/multiepoch/delve/r5918/DES1038+2834/p01/coadd,159.678814,28.572185
DES0929-2041,DEC_Taiga/multiepoch/delve/r5918/DES0929-2041/p01/coadd,142.399438,-20.686148
DES0811+0709,DEC_Taiga/multiepoch/delve/r5918/DES0811+0709/p01/coadd,122.933389,7.155519
DES1003+2208,DEC_Taiga/multiepoch/delve/r6101/DES1003+2208/p01/coadd,150.851581,22.147185
DES0714+1917,DEC_Taiga/multiepoch/delve/r5918/DES0714+1917/p01/coadd,108.627995,19.29163
DES1042-0416,DEC_Taiga/multiepoch/delve/r6101/DES1042-0416/p01/coadd,160.544431,-4.266704
DES1026+1252,DEC_Taiga/multiepoch/delve/r5918/DES1026+1252/p01/coadd,156.651006,12.86663
DES0736+2000,DEC_Taiga/multiepoch/delve/r5918/DES0736+2000/p02/coadd,114.049693,20.005519
DES0714+1626,DEC_Taiga/multiepoch/delve/r5918/DES0714+1626/p01/coadd,108.519146,16.436074
DES0843-1415,DEC_Taiga/multiepoch/delve/r5918/DES0843-1415/p02/coadd,130.820384,-14.261148
DES1026-1958,DEC_Taiga/multiepoch/delve/r5918/DES1026-1958/p02/coadd,156.543536,-19.972259
DES1003-0250,DEC_Taiga/multiepoch/delve/r5918/DES1003-0250/p01/coadd,150.872845,-2.838926
DES1122+0043,DEC_Taiga/multiepoch/delve/r5918/DES1122+0043/p01/coadd,170.593036,0.730519
DES0904+1709,DEC_Taiga/multiepoch/delve/r5918/DES0904+1709/p01/coadd,136.144087,17.149963
DES0757+0209,DEC_Taiga/multiepoch/delve/r5918/DES0757+0209/p01/coadd,119.317208,2.158296
DES0954-1332,DEC_Taiga/multiepoch/delve/r5918/DES0954-1332/p01/coadd,148.513712,-13.547259
DES0857+1917,DEC_Taiga/multiepoch/delve/r5918/DES0857+1917/p01/coadd,134.344208,19.29163
DES1056+1751,DEC_Taiga/multiepoch/delve/r5918/DES1056+1751/p01/coadd,164.016761,17.863852
DES1110+0543,DEC_Taiga/multiepoch/delve/r5918/DES1110+0543/p01/coadd,167.549831,5.727741
DES1016+2708,DEC_Taiga/multiepoch/delve/r5918/DES1016+2708/p01/coadd,154.07033,27.144407
DES1017+2251,DEC_Taiga/multiepoch/delve/r5918/DES1017+2251/p01/coadd,154.396461,22.861074
DES1008-2249,DEC_Taiga/multiepoch/delve/r5918/DES1008-2249/p02/coadd,152.014128,-22.827815
DES1122+1209,DEC_Taiga/multiepoch/delve/r5918/DES1122+1209/p01/coadd,170.588964,12.152741
DES0932+1043,DEC_Taiga/multiepoch/delve/r6101/DES0932+1043/p01/coadd,143.146481,10.724963
DES0947-2041,DEC_Taiga/multiepoch/delve/r5918/DES0947-2041/p01/coadd,146.977949,-20.686148
DES1005-1250,DEC_Taiga/multiepoch/delve/r5918/DES1005-1250/p01/coadd,151.493689,-12.83337
DES0910-1207,DEC_Taiga/multiepoch/delve/r6101/DES0910-1207/p01/coadd,137.699668,-12.119481
DES1002+2500,DEC_Taiga/multiepoch/delve/r5918/DES1002+2500/p01/coadd,150.524447,25.002741
DES0846+0709,DEC_Taiga/multiepoch/delve/r5918/DES0846+0709/p01/coadd,131.5673,7.155519
DES1005-1832,DEC_Taiga/multiepoch/delve/r5918/DES1005-1832/p01/coadd,151.437644,-18.544481
DES0833+1917,DEC_Taiga/multiepoch/delve/r5918/DES0833+1917/p01/coadd,128.293335,19.29163
DES1008+0126,DEC_Taiga/multiepoch/delve/r6101/DES1008+0126/p01/coadd,152.086485,1.444407
DES0736+2251,DEC_Taiga/multiepoch/delve/r5918/DES0736+2251/p01/coadd,114.109685,22.861074
DES1031-1707,DEC_Taiga/multiepoch/delve/r5918/DES1031-1707/p01/coadd,157.766683,-17.116704
DES0921+1417,DEC_Taiga/multiepoch/delve/r5918/DES0921+1417/p01/coadd,140.429404,14.294407
DES0914+0126,DEC_Taiga/multiepoch/delve/r5918/DES0914+0126/p01/coadd,138.518285,1.444407
DES1039+1043,DEC_Taiga/multiepoch/delve/r5918/DES1039+1043/p01/coadd,159.857844,10.724963
DES0948-1624,DEC_Taiga/multiepoch/delve/r5918/DES0948-1624/p01/coadd,147.183158,-16.402815
DES0935+0335,DEC_Taiga/multiepoch/delve/r5918/DES0935+0335/p01/coadd,143.892672,3.586074
DES0933+0626,DEC_Taiga/multiepoch/delve/r6101/DES0933+0626/p01/coadd,143.459058,6.44163
DES0922-0915,DEC_Taiga/multiepoch/delve/r5918/DES0922-0915/p01/coadd,140.676788,-9.263926
DES1006-1624,DEC_Taiga/multiepoch/delve/r5918/DES1006-1624/p01/coadd,151.648218,-16.402815
DES0943+0917,DEC_Taiga/multiepoch/delve/r5918/DES0943+0917/p01/coadd,145.761985,9.297185
DES1055-1915,DEC_Taiga/multiepoch/delve/r5918/DES1055-1915/p01/coadd,163.791596,-19.25837
DES0930-1624,DEC_Taiga/multiepoch/delve/r5918/DES0930-1624/p01/coadd,142.718098,-16.402815
DES1137-2249,DEC_Taiga/multiepoch/delve/r6101/DES1137-2249/p01/coadd,174.476248,-22.827815
DES1154-0207,DEC_Taiga/multiepoch/delve/r5918/DES1154-0207/p01/coadd,178.606316,-2.125037
DES0921-0958,DEC_Taiga/multiepoch/delve/r5918/DES0921-0958/p01/coadd,140.429089,-9.977815
DES0858-1958,DEC_Taiga/multiepoch/delve/r5918/DES0858-1958/p01/coadd,134.515984,-19.972259
DES0921+1000,DEC_Taiga/multiepoch/delve/r6101/DES0921+1000/p01/coadd,140.452203,10.011074
DES0748+2251,DEC_Taiga/multiepoch/delve/r5918/DES0748+2251/p01/coadd,117.208668,22.861074
DES0746+0335,DEC_Taiga/multiepoch/delve/r5918/DES0746+0335/p01/coadd,116.711671,3.586074
DES1153+2251,DEC_Taiga/multiepoch/delve/r5918/DES1153+2251/p01/coadd,178.413578,22.861074
DES1117+2500,DEC_Taiga/multiepoch/delve/r5918/DES1117+2500/p01/coadd,169.429416,25.002741
DES1052+0709,DEC_Taiga/multiepoch/delve/r5918/DES1052+0709/p02/coadd,163.224973,7.155519
DES1024+0543,DEC_Taiga/multiepoch/delve/r5918/DES1024+0543/p01/coadd,156.070295,5.727741
DES1122-0124,DEC_Taiga/multiepoch/delve/r6101/DES1122-0124/p01/coadd,170.649789,-1.411148
DES0858-1707,DEC_Taiga/multiepoch/delve/r5918/DES0858-1707/p01/coadd,134.61048,-17.116704
DES0901+1500,DEC_Taiga/multiepoch/delve/r5918/DES0901+1500/p02/coadd,135.252128,15.008296
DES1044-1541,DEC_Taiga/multiepoch/delve/r5918/DES1044-1541/p01/coadd,161.182887,-15.688926
DES0912-2415,DEC_Taiga/multiepoch/delve/r5918/DES0912-2415/p01/coadd,138.158289,-24.255593
DES1032-1124,DEC_Taiga/multiepoch/delve/r5918/DES1032-1124/p01/coadd,158.242476,-11.405593
DES0925-1707,DEC_Taiga/multiepoch/delve/r5918/DES0925-1707/p01/coadd,141.333248,-17.116704
DES1111-1541,DEC_Taiga/multiepoch/delve/r5918/DES1111-1541/p01/coadd,167.856518,-15.688926
DES0843+1543,DEC_Taiga/multiepoch/delve/r5918/DES0843+1543/p01/coadd,130.816091,15.722185
DES0922+2625,DEC_Taiga/multiepoch/delve/r5918/DES0922+2625/p01/coadd,140.61289,26.430519
DES0927-0958,DEC_Taiga/multiepoch/delve/r5918/DES0927-0958/p01/coadd,141.878794,-9.977815
DES1121-0541,DEC_Taiga/multiepoch/delve/r5918/DES1121-0541/p01/coadd,170.404854,-5.694481
DES1148+0126,DEC_Taiga/multiepoch/delve/r5918/DES1148+0126/p01/coadd,177.080539,1.444407
DES1027-2415,DEC_Taiga/multiepoch/delve/r5918/DES1027-2415/p01/coadd,156.950563,-24.255593
DES1058+1917,DEC_Taiga/multiepoch/delve/r5918/DES1058+1917/p01/coadd,164.598577,19.29163
DES0804+0626,DEC_Taiga/multiepoch/delve/r5918/DES0804+0626/p01/coadd,121.187896,6.44163
DES1108-0458,DEC_Taiga/multiepoch/delve/r5918/DES1108-0458/p01/coadd,167.241334,-4.980593
DES1034+0500,DEC_Taiga/multiepoch/delve/r5918/DES1034+0500/p01/coadd,158.654593,5.013852
DES1043+1709,DEC_Taiga/multiepoch/delve/r5918/DES1043+1709/p01/coadd,160.798659,17.149963
DES1029+2917,DEC_Taiga/multiepoch/delve/r5918/DES1029+2917/p01/coadd,157.277098,29.286074
DES0727+2625,DEC_Taiga/multiepoch/delve/r5918/DES0727+2625/p01/coadd,111.913022,26.430519
DES0912-0707,DEC_Taiga/multiepoch/delve/r5918/DES0912-0707/p01/coadd,138.026481,-7.122259
DES0926+1126,DEC_Taiga/multiepoch/delve/r5918/DES0926+1126/p01/coadd,141.518872,11.438852
DES0743+2834,DEC_Taiga/multiepoch/delve/r5918/DES0743+2834/p02/coadd,115.782955,28.572185
DES1031+1917,DEC_Taiga/multiepoch/delve/r5918/DES1031+1917/p01/coadd,157.791344,19.29163
DES1024-2206,DEC_Taiga/multiepoch/delve/r5918/DES1024-2206/p01/coadd,156.189807,-22.113926
DES1100-1624,DEC_Taiga/multiepoch/delve/r5918/DES1100-1624/p01/coadd,165.043398,-16.402815
DES1133-1707,DEC_Taiga/multiepoch/delve/r5918/DES1133-1707/p01/coadd,173.453143,-17.116704
DES0811+1834,DEC_Taiga/multiepoch/delve/r5918/DES0811+1834/p01/coadd,122.864778,18.577741
DES0943+2834,DEC_Taiga/multiepoch/delve/r5918/DES0943+2834/p01/coadd,145.859748,28.572185
DES1146-2415,DEC_Taiga/multiepoch/delve/r5918/DES1146-2415/p01/coadd,176.525848,-24.255593
DES0916+1000,DEC_Taiga/multiepoch/delve/r5918/DES0916+1000/p01/coadd,139.00235,10.011074
DES1051+2251,DEC_Taiga/multiepoch/delve/r5918/DES1051+2251/p01/coadd,162.918664,22.861074
DES0942+2543,DEC_Taiga/multiepoch/delve/r5918/DES0942+2543/p01/coadd,145.58051,25.71663
DES1107+1917,DEC_Taiga/multiepoch/delve/r5918/DES1107+1917/p01/coadd,166.867654,19.29163
DES0837+0835,DEC_Taiga/multiepoch/delve/r6101/DES0837+0835/p01/coadd,129.42665,8.583296
DES0711+2625,DEC_Taiga/multiepoch/delve/r5918/DES0711+2625/p01/coadd,107.926929,26.430519
DES1051+1000,DEC_Taiga/multiepoch/delve/r5918/DES1051+1000/p01/coadd,162.924927,10.011074
DES0725+0709,DEC_Taiga/multiepoch/delve/r5918/DES0725+0709/p01/coadd,111.421508,7.155519
DES1135-1624,DEC_Taiga/multiepoch/delve/r5918/DES1135-1624/p01/coadd,173.973518,-16.402815
DES0942-0458,DEC_Taiga/multiepoch/delve/r5918/DES0942-0458/p01/coadd,145.743496,-4.980593
DES0740+1000,DEC_Taiga/multiepoch/delve/r5918/DES0740+1000/p02/coadd,115.079772,10.011074
DES1025-1749,DEC_Taiga/multiepoch/delve/r5918/DES1025-1749/p01/coadd,156.471022,-17.830593
DES0822+1417,DEC_Taiga/multiepoch/delve/r5918/DES0822+1417/p01/coadd,125.695459,14.294407
DES1057-0250,DEC_Taiga/multiepoch/delve/r5918/DES1057-0250/p01/coadd,164.453401,-2.838926
DES0803+2208,DEC_Taiga/multiepoch/delve/r6101/DES0803+2208/p03/coadd,120.792071,22.147185
DES0908+2500,DEC_Taiga/multiepoch/delve/r5918/DES0908+2500/p02/coadd,137.133427,25.002741
DES0842+0001,DEC_Taiga/multiepoch/delve/r5918/DES0842+0001/p01/coadd,130.594491,0.01663
DES1056+1500,DEC_Taiga/multiepoch/delve/r5918/DES1056+1500/p01/coadd,164.077066,15.008296
DES0858+0543,DEC_Taiga/multiepoch/delve/r5918/DES0858+0543/p01/coadd,134.546165,5.727741
DES0738+1751,DEC_Taiga/multiepoch/delve/r5918/DES0738+1751/p02/coadd,114.513437,17.863852
DES0924-0958,DEC_Taiga/multiepoch/delve/r5918/DES0924-0958/p01/coadd,141.153942,-9.977815
DES0814-1250,DEC_Taiga/multiepoch/delve/r5918/DES0814-1250/p02/coadd,123.670907,-12.83337
